gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-16.3901,19.4547,-3.0305,0.0002,25.6185,0.0458,0.0,25.5521,0.0064,0.0002,0.0,-0.0,0.0002,-0.0001,STILL
-16.8871,19.4575,-3.3744,0.0004,25.9838,0.3653,0.0002,25.6363,0.0365,0.0003,0.0,0.0,0.0002,-0.0,STILL
-16.6347,19.2192,-2.8995,0.0004,25.5831,0.4007,0.0,25.6733,0.0244,0.0003,0.0,0.0001,0.0002,0.0001,STILL
-16.5952,19.2097,-2.754,0.0006,25.5343,0.0488,0.0001,25.6585,0.0272,0.0004,0.0,0.0001,0.0003,0.0002,STILL
-16.8199,18.874,-1.9907,0.0004,25.3594,0.1748,0.0002,25.6158,0.0418,0.0004,0.0,0.0001,0.0003,0.0002,STILL
-16.3309,18.9367,-2.3019,0.0003,25.1117,0.2477,0.0,25.5145,0.0823,0.0004,0.0,0.0001,0.0003,0.0003,STILL
-15.8929,18.6744,-1.7322,0.0004,24.5828,0.5289,0.0,25.2343,0.1333,0.0004,0.0,0.0001,0.0002,0.0003,STILL
-15.5299,19.1645,-2.2482,0.0004,24.7692,0.1863,0.0,25.0715,0.1258,0.0004,0.0,0.0001,0.0002,0.0003,STILL
-16.5052,19.1566,-2.2455,0.0003,25.3858,0.6166,0.0,25.0418,0.1018,0.0004,0.0,0.0001,0.0002,0.0003,STILL
-16.4635,18.7065,-2.7308,0.0003,25.0687,0.3171,0.0,24.9836,0.0784,0.0004,0.0,0.0001,0.0001,0.0003,STILL
-16.124,18.6371,-2.7502,0.0002,24.7969,0.2718,0.0001,24.9207,0.0781,0.0003,0.0,0.0001,0.0002,0.0002,STILL
-15.8804,18.7784,-2.4158,0.0003,24.7114,0.0855,0.0001,24.9464,0.0634,0.0003,0.0,0.0001,0.0002,0.0001,STILL
-15.6637,18.7227,-2.5701,0.0006,24.5458,0.1656,0.0002,24.9017,0.0872,0.0004,0.0,0.0002,0.0003,0.0,STILL
-16.0185,18.8876,-2.1655,0.0004,24.86,0.3142,0.0001,24.7966,0.0296,0.0004,0.0,0.0002,0.0003,-0.0,STILL
-16.5023,19.1101,-2.373,0.0004,25.3604,0.5004,0.0001,24.8549,0.075,0.0004,0.0,0.0002,0.0003,-0.0001,STILL
-16.8643,19.0693,-2.5734,0.0002,25.5864,0.226,0.0002,25.0128,0.1564,0.0004,0.0,0.0002,0.0003,-0.0,STILL
-16.9602,18.8929,-2.5056,0.0004,25.5121,0.0743,0.0003,25.173,0.1625,0.0004,0.0,0.0002,0.0003,-0.0,STILL
-16.8244,19.0237,-2.3857,0.0005,25.5079,0.0042,0.0001,25.3654,0.0692,0.0004,0.0,0.0002,0.0003,0.0001,STILL
-16.6189,18.894,-3.1898,0.0004,25.3643,0.1437,0.0001,25.4662,0.008,0.0004,0.0,0.0002,0.0002,0.0001,STILL
-16.7014,18.8464,-2.3362,0.0003,25.29,0.0743,0.0001,25.4521,0.0118,0.0004,0.0,0.0001,0.0001,0.0002,STILL
-16.5924,19.1678,-3.2909,0.0001,25.5644,0.2745,0.0002,25.4477,0.0106,0.0004,0.0,0.0001,0.0001,0.0002,STILL
-16.5458,18.9873,-2.6077,0.0002,25.3196,0.2448,0.0001,25.4092,0.0116,0.0003,0.0,0.0,0.0,0.0002,STILL
-16.8054,19.2086,-2.783,0.0004,25.6737,0.3541,0.0002,25.4424,0.0226,0.0003,0.0,-0.0001,-0.0001,0.0001,STILL
-16.6818,18.995,-2.1608,0.0006,25.3725,0.3012,0.0001,25.444,0.0223,0.0003,0.0,-0.0002,-0.0002,-0.0,STILL
-16.2642,18.6085,-2.1724,0.0005,24.8097,0.5628,0.0,25.348,0.0888,0.0004,0.0,-0.0002,-0.0003,-0.0001,STILL
-16.3676,18.6649,-1.9723,0.0008,24.9032,0.0935,0.0003,25.2157,0.1015,0.0005,0.0,-0.0002,-0.0004,-0.0001,STILL
-16.0972,18.6726,-2.0341,0.0007,24.7371,0.1661,0.0002,25.0992,0.1316,0.0006,0.0,-0.0001,-0.0005,-0.0002,STILL
-16.309,18.8287,-2.2398,0.0004,25.0104,0.2733,0.0003,24.9666,0.0496,0.0006,0.0,-0.0001,-0.0005,-0.0002,STILL
-16.0785,18.4411,-2.6918,0.0002,24.6137,0.3967,0.0002,24.8148,0.0185,0.0005,0.0,0.0,-0.0005,-0.0001,STILL
-16.0503,18.6216,-2.4909,0.0001,24.7099,0.0962,0.0001,24.7949,0.0203,0.0004,0.0,0.0,-0.0004,-0.0001,STILL
-16.3777,18.9973,-2.5396,0.0002,25.2106,0.5007,0.0002,24.8563,0.0488,0.0003,0.0,0.0001,-0.0002,-0.0001,STILL
-16.8834,19.0603,-2.7317,0.0003,25.6088,0.3981,0.0001,25.0307,0.1287,0.0002,0.0,0.0001,-0.0001,0.0,STILL
-16.5067,18.9608,-2.7697,0.0003,25.2914,0.3174,0.0,25.0869,0.1391,0.0002,0.0,0.0001,0.0,0.0001,STILL
-16.5429,19.1905,-2.7627,0.0003,25.4867,0.1954,0.0,25.2615,0.0958,0.0002,0.0,0.0001,0.0001,0.0001,STILL
-16.3281,18.8711,-2.7664,0.0001,25.1073,0.3794,0.0001,25.341,0.0334,0.0002,0.0,0.0001,0.0,0.0002,STILL
-16.575,19.125,-2.5725,0.0001,25.4384,0.3311,0.0,25.3865,0.0298,0.0002,0.0,0.0,0.0,0.0001,STILL
-16.4662,19.3344,-2.6142,0.0002,25.5302,0.0917,0.0001,25.3708,0.0238,0.0002,0.0,-0.0,0.0,0.0001,STILL
