gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
28.7494,123.2541,-511.759,0.3654,527.1768,2.5682,0.001,522.5096,9.263,0.3726,4.5e-05,0.2982,-0.2148,-0.0352,ROTATE2
26.037,139.2939,-511.8072,0.3783,531.0624,3.8856,0.013,524.8713,16.1966,0.3717,2.9e-05,0.3164,-0.1866,-0.0316,ROTATE2
41.9952,154.8008,-511.8458,0.3983,536.3888,5.3264,0.02,528.2578,25.3951,0.3759,0.000147,0.3353,-0.1626,-0.0274,ROTATE2
66.7993,175.3156,-511.8766,0.4098,545.1746,8.7858,0.0115,532.8823,53.5431,0.3836,0.000313,0.3541,-0.1417,-0.0216,ROTATE2
95.5332,191.5462,-511.9013,0.4077,554.8509,9.6763,0.0021,538.9307,99.7927,0.3919,0.0003,0.3711,-0.1205,-0.015,ROTATE2
120.4172,194.3057,-511.9211,0.3998,560.6409,5.79,0.0079,545.6235,121.6344,0.3988,0.000124,0.3844,-0.0986,-0.0084,ROTATE2
135.5525,184.8696,-511.9368,0.3994,560.9194,0.2785,0.0005,551.5948,90.3645,0.403,2.3e-05,0.3938,-0.074,-0.003,ROTATE2
139.842,157.2457,-511.9495,0.4016,553.5109,7.4085,0.0023,555.0193,33.1269,0.4037,1.8e-05,0.3986,-0.046,0.0001,ROTATE2
136.5611,122.7122,-511.9596,0.4069,543.884,9.6268,0.0053,554.7612,38.4755,0.4031,1.3e-05,0.4007,-0.0159,0.0006,ROTATE2
122.9739,89.4541,-511.9677,0.4097,534.0745,9.8096,0.0029,550.6059,106.7958,0.4035,1.7e-05,0.4014,0.0132,-0.0002,ROTATE2
102.7041,62.7289,-511.9741,0.4119,525.9283,8.1462,0.0021,543.6635,160.2544,0.4059,2.2e-05,0.4021,0.0403,-0.0006,ROTATE2
77.6789,46.1331,-511.9793,0.4087,519.8895,6.0388,0.0032,535.4574,146.4022,0.4078,1.2e-05,0.4006,0.0664,0.0003,ROTATE2
58.9213,36.544,-511.9835,0.4032,516.6568,3.2327,0.0055,528.0866,97.5808,0.4081,9e-06,0.3952,0.0935,0.0027,ROTATE2
48.8526,33.4665,-511.9868,0.3975,515.3999,1.2569,0.0057,522.3898,47.4059,0.4062,2.7e-05,0.3854,0.1209,0.0063,ROTATE2
44.6009,32.1325,-511.9894,0.3936,514.9319,0.468,0.0039,518.5613,16.5661,0.403,4.6e-05,0.3722,0.1473,0.0108,ROTATE2
40.1088,32.0935,-511.9915,0.3929,514.562,0.37,0.0007,516.288,3.7428,0.3992,3.6e-05,0.3565,0.1733,0.0151,ROTATE2
41.1027,35.2373,-511.9932,0.3956,514.8477,0.2858,0.0026,515.2797,0.5467,0.3965,1.3e-05,0.3399,0.1991,0.0185,ROTATE2
48.2259,40.9399,-511.9946,0.4036,515.8878,1.0401,0.0081,515.1259,0.2177,0.3966,1.5e-05,0.3242,0.224,0.0209,ROTATE2
70.5026,54.8394,-511.9957,0.41,519.7283,3.8405,0.0064,515.9916,3.6898,0.3991,4.4e-05,0.3099,0.2476,0.0229,ROTATE2
83.0052,61.9246,-511.9965,0.4109,522.3648,2.6365,0.0009,517.4781,9.3791,0.4026,5.3e-05,0.2966,0.2687,0.0268,ROTATE2
114.176,79.471,-511.9972,0.3948,530.5591,8.1943,0.016,520.6775,31.6642,0.403,4.7e-05,0.2814,0.2849,0.0324,ROTATE2
103.1846,105.1361,-469.6134,0.3783,492.1762,38.3829,0.0166,516.1432,166.7722,0.3995,0.000146,0.263,0.2965,0.039,ROTATE2
72.007,127.712,-370.7282,0.3677,398.6663,93.5099,0.0106,492.6989,2377.291,0.3923,0.000293,0.2417,0.3038,0.0457,ROTATE2
43.2869,142.3165,-233.8982,0.3574,277.1933,121.473,0.0103,444.192,9166.7803,0.3818,0.000364,0.2175,0.3078,0.0502,ROTATE2
28.1045,139.7407,-120.2342,0.3553,186.4768,90.7165,0.0021,377.0143,16715.1699,0.3707,0.000213,0.1926,0.311,0.0493,ROTATE2
2.9399,120.4301,6.2095,0.3619,120.6259,65.8509,0.0066,295.0277,18425.1699,0.3641,6.8e-05,0.1707,0.317,0.0424,ROTATE2
-32.3419,88.669,107.3645,0.3634,142.9522,22.3263,0.0015,225.1829,10398.7588,0.3611,1.9e-05,0.1552,0.3232,0.032,ROTATE2
-58.5297,49.5415,188.2885,0.3592,203.3043,60.3521,0.0043,186.1105,2948.543,0.3594,9e-06,0.1454,0.3273,0.0199,ROTATE2
-71.0269,6.7426,253.0277,0.3403,262.894,59.5898,0.0188,183.2506,2460.2913,0.356,6.9e-05,0.1408,0.3265,0.0097,ROTATE2
-88.1653,-24.2184,304.819,0.3157,318.2362,55.3422,0.0246,209.6025,5408.0088,0.3481,0.000331,0.1406,0.3181,0.0045,ROTATE2
-96.1666,-38.7998,346.2521,0.2927,361.447,43.2108,0.023,257.7668,6116.1963,0.3343,0.000716,0.1437,0.3009,0.0059,ROTATE2
-94.952,-33.7398,379.3986,0.266,392.5526,31.1056,0.0267,307.6868,4621.1499,0.3148,0.001099,0.1485,0.2751,0.0128,ROTATE2
-74.7366,-4.7762,405.9157,0.2496,412.7662,20.2137,0.0163,349.5792,2895.3716,0.2929,0.001073,0.1546,0.2442,0.0227,ROTATE2
-44.4081,35.6009,427.1295,0.2318,430.905,18.1387,0.0178,383.1814,1586.1766,0.2712,0.000897,0.1625,0.2099,0.033,ROTATE2
-19.5858,80.2807,444.1005,0.2168,451.7231,20.8182,0.015,409.8788,969.4448,0.2514,0.000699,0.1704,0.1741,0.041,ROTATE2
-7.6843,118.0027,457.6772,0.2017,472.7072,20.9841,0.0151,432.1309,794.6465,0.2332,0.000521,0.1772,0.1368,0.0448,ROTATE2
-0.1943,137.6834,468.5387,0.1895,488.3495,15.6423,0.0123,451.2902,746.3848,0.2179,0.000455,0.1818,0.1003,0.0429,ROTATE2
-9.6961,140.8092,477.2278,0.1834,497.6622,9.3127,0.0061,468.2694,591.3444,0.2046,0.000316,0.1839,0.0622,0.0378,ROTATE2
-26.1506,132.163,484.1792,0.1837,502.5738,4.9116,0.0003,482.6032,342.025,0.195,0.000163,0.1826,0.0224,0.0306,ROTATE2
-47.0299,115.2117,489.7402,0.1922,505.3029,2.7292,0.0085,493.3192,139.5337,0.1901,4.5e-05,0.1774,-0.0192,0.0228,ROTATE2
-83.3176,84.6287,494.1891,0.2051,508.2585,2.9556,0.0129,500.4294,48.6451,0.1908,6.3e-05,0.168,-0.0615,0.0158,ROTATE2
-130.7354,50.3967,497.7482,0.2239,517.0927,8.8341,0.0188,506.178,41.9467,0.1977,0.000235,0.1547,-0.1042,0.0107,ROTATE2
-179.4008,18.4299,500.5954,0.2361,532.0903,14.9977,0.0122,513.0636,114.3207,0.2082,0.000378,0.1348,-0.1456,0.0071,ROTATE2
-221.5925,-12.828,502.8732,0.2424,549.6811,17.5908,0.0063,522.4851,271.7168,0.22,0.000354,0.1083,-0.1812,0.0036,ROTATE2
-245.6178,-44.0624,504.6955,0.2415,563.0161,13.335,0.0009,534.0277,407.9907,0.2298,0.000195,0.0762,-0.2081,0.0,ROTATE2
-240.5848,-69.4999,506.1533,0.2392,564.7144,1.6984,0.0023,545.319,336.024,0.2366,4.5e-05,0.04,-0.2254,-0.0032,ROTATE2
-208.5616,-88.1281,507.3195,0.2495,555.5516,9.1628,0.0104,553.0107,138.4576,0.2417,2e-05,0.0009,-0.2349,-0.0056,ROTATE2
-156.8462,-95.4087,508.2525,0.277,540.3926,15.159,0.0274,554.6711,80.0116,0.2499,0.000195,-0.0387,-0.2409,-0.0077,ROTATE2
-115.5082,-92.6301,508.9989,0.314,530.0965,10.2961,0.037,550.7542,180.4719,0.2642,0.0008,-0.0784,-0.2474,-0.0095,ROTATE2
-124.0878,-79.6759,509.596,0.3515,530.5036,0.4071,0.0375,544.2517,190.1366,0.2862,0.001735,-0.1181,-0.2568,-0.0113,ROTATE2
-134.4515,-62.9439,510.0737,0.3738,531.2385,0.7349,0.0223,537.5565,95.4357,0.3132,0.0021,-0.1573,-0.2675,-0.0143,ROTATE2
-132.8456,-51.7301,510.4558,0.3813,529.9897,1.2488,0.0075,532.4442,15.9866,0.3395,0.001525,-0.1944,-0.275,-0.0185,ROTATE2
-109.739,-43.3278,510.7615,0.3865,524.2111,5.7786,0.0052,529.2079,6.4341,0.3614,0.000705,-0.2288,-0.2759,-0.023,ROTATE2
-62.9724,-35.6654,511.0061,0.3926,516.1054,8.1057,0.006,526.4097,32.7811,0.3771,0.000203,-0.2599,-0.2687,-0.0255,ROTATE2
-12.3873,-26.4729,511.2018,0.4042,512.0366,4.0688,0.0116,522.7163,57.1047,0.3877,0.000106,-0.2885,-0.2537,-0.0253,ROTATE2
34.5277,-13.9752,511.3583,0.4216,512.7131,0.6765,0.0175,519.0112,48.8641,0.3972,0.000207,-0.3165,-0.2341,-0.021,ROTATE2
73.8534,-1.6114,511.4835,0.4385,516.7904,4.0773,0.0169,516.3713,18.7761,0.4087,0.000366,-0.3451,-0.2123,-0.0134,ROTATE2
106.4327,12.2515,511.5837,0.4503,522.6815,5.8911,0.0118,516.0654,14.3536,0.4214,0.000452,-0.3731,-0.1891,-0.0029,ROTATE2
128.443,26.2449,511.6638,0.4542,528.1915,5.5101,0.0039,518.4826,37.9189,0.4338,0.000348,-0.3983,-0.164,0.0079,ROTATE2
144.2451,40.5022,511.728,0.4553,533.2097,5.0181,0.0011,522.7173,55.0539,0.444,0.00016,-0.4192,-0.1377,0.0173,ROTATE2
164.7117,51.9205,511.7793,0.4571,540.1331,6.9234,0.0018,528.2013,65.6255,0.4511,4.4e-05,-0.4346,-0.1103,0.0237,ROTATE2
189.2818,59.7177,511.8203,0.4592,548.957,8.824,0.002,534.6346,84.3573,0.4552,9e-06,-0.445,-0.0822,0.0268,ROTATE2
216.9692,64.8585,511.8531,0.4619,559.7106,10.7535,0.0027,542.0403,126.6972,0.4575,8e-06,-0.4518,-0.0534,0.0261,ROTATE2
248.116,69.7712,511.8794,0.4628,573.1057,13.3951,0.0009,551.0232,200.6583,0.4592,8e-06,-0.4561,-0.0244,0.0225,ROTATE2
271.524,75.1357,511.9004,0.4626,584.3053,11.1996,0.0002,561.2423,254.303,0.4607,5e-06,-0.4582,0.0061,0.0173,ROTATE2
285.7036,84.0586,511.9172,0.4532,592.2429,7.9376,0.0093,571.6643,248.7722,0.4599,1.3e-05,-0.456,0.0365,0.0121,ROTATE2
283.5848,93.0687,511.9307,0.4535,592.5834,0.3406,0.0002,580.3896,157.04,0.4588,2e-05,-0.4512,0.0683,0.0065,ROTATE2
278.8366,100.6612,511.9414,0.4536,591.5797,1.0037,0.0002,586.7634,55.9341,0.4571,2e-05,-0.4428,0.1019,0.0013,ROTATE2
270.613,104.6977,511.95,0.4525,588.4606,3.1191,0.0011,589.8344,9.7725,0.4551,1.4e-05,-0.4308,0.1366,-0.003,ROTATE2
260.4966,106.2613,511.9569,0.451,584.166,4.2946,0.0015,589.8065,10.0838,0.4528,1e-06,-0.4153,0.1712,-0.0055,ROTATE2
245.1629,108.6153,511.9624,0.4494,577.934,6.232,0.0016,586.9447,28.8983,0.452,3e-06,-0.3982,0.2061,-0.0067,ROTATE2
225.6054,107.7797,511.9668,0.4464,569.7581,8.1759,0.003,582.3796,60.7757,0.4506,6e-06,-0.3781,0.239,-0.0067,ROTATE2
198.0749,101.8582,511.9703,0.4423,558.321,11.437,0.004,575.7279,115.3652,0.4483,1.3e-05,-0.3555,0.2682,-0.0067,ROTATE2
163.7506,90.7834,511.9731,0.4355,545.1352,13.1859,0.0068,567.0629,195.0405,0.4449,3.1e-05,-0.331,0.2933,-0.0072,ROTATE2
120.7442,80.8111,511.9754,0.4271,532.1921,12.9431,0.0084,556.6681,271.6799,0.4402,6.4e-05,-0.3047,0.3141,-0.0081,ROTATE2
73.4797,75.9426,511.9772,0.426,522.7688,9.4233,0.0011,545.6351,289.3365,0.4355,6.5e-05,-0.2757,0.3334,-0.0052,ROTATE2
-5.9475,86.3416,483.0818,0.4437,490.7731,31.9957,0.0177,529.8381,525.3739,0.435,5.4e-05,-0.2459,0.3545,0.0017,ROTATE2
-85.8892,100.8233,387.0029,0.4652,409.0398,81.7333,0.0215,499.9818,2390.1655,0.4395,0.000206,-0.219,0.3771,0.0091,ROTATE2
-112.6833,98.9461,266.6555,0.4718,305.9297,103.1101,0.0066,452.1407,7224.8701,0.4468,0.000358,-0.197,0.3982,0.0148,ROTATE2
-98.181,82.2819,144.265,0.4513,192.9306,112.9991,0.0205,384.2884,14777.2676,0.4516,0.000262,-0.1802,0.4128,0.0174,ROTATE2
-67.526,60.0255,30.7058,0.4221,95.4236,97.5069,0.0292,298.8194,20325.5176,0.4508,0.000305,-0.169,0.4174,0.0137,ROTATE2
-30.9552,33.1767,-73.2416,0.3866,86.1583,9.2653,0.0355,217.8964,15452.6924,0.4394,0.000989,-0.1611,0.4085,0.0052,ROTATE2
-3.2735,3.682,-160.9933,0.3499,161.0687,74.9104,0.0367,168.3022,6331.8232,0.4164,0.001925,-0.1531,0.387,-0.0037,ROTATE2
2.6468,-25.1419,-231.1947,0.3175,232.5728,71.5041,0.0324,153.6308,3154.4487,0.3855,0.002311,-0.1438,0.3574,-0.0103,ROTATE2
-0.8076,-61.6323,-287.3557,0.2963,293.892,61.3192,0.0212,173.8231,6372.4663,0.3545,0.002074,-0.1356,0.3271,-0.0147,ROTATE2
-21.6523,-107.8496,-332.2846,0.2718,350.0192,56.1272,0.0246,224.7422,8759.4277,0.3244,0.001626,-0.1292,0.2969,-0.0168,ROTATE2
-58.8781,-163.0797,-368.2277,0.2487,407.0052,56.9861,0.023,288.9116,7444.5835,0.2969,0.001238,-0.125,0.2683,-0.0173,ROTATE2
-124.5493,-213.5731,-396.9821,0.2274,467.676,60.6708,0.0213,350.233,6806.8447,0.2724,0.001039,-0.1225,0.2422,-0.0151,ROTATE2
-202.0395,-252.2272,-419.9857,0.1954,529.9307,62.2547,0.032,409.7046,6959.4375,0.2479,0.001218,-0.1216,0.2148,-0.0091,ROTATE2
-264.0316,-268.7662,-438.3886,0.1678,578.0419,48.1113,0.0276,466.5346,6714.7686,0.2222,0.001373,-0.1197,0.1845,0.0028,ROTATE2
-313.6253,-250.9161,-453.1109,0.1505,605.4991,27.4572,0.0173,517.6306,5251.0259,0.198,0.001322,-0.117,0.1527,0.0186,ROTATE2
-353.3002,-212.986,-464.8887,0.1394,621.5349,16.0358,0.0111,560.5365,3121.7327,0.1761,0.001015,-0.114,0.1185,0.0368,ROTATE2
-385.0402,-162.4513,-474.311,0.134,632.1529,10.618,0.0054,593.4319,1340.7932,0.1574,0.000494,-0.1108,0.0794,0.0545,ROTATE2
-410.4322,-105.3923,-481.8488,0.1409,641.67,9.5171,0.007,615.7797,500.268,0.1465,0.000142,-0.1069,0.0372,0.0687,ROTATE2
-414.2551,-47.2545,-487.879,0.167,641.7681,0.0981,0.0261,628.525,188.0772,0.1464,0.000135,-0.1026,-0.0091,0.077,ROTATE2
-405.5916,19.0277,-492.7032,0.1944,638.4536,3.3145,0.0274,635.1158,58.3144,0.1551,0.000517,-0.0965,-0.0586,0.0778,ROTATE2
-394.1295,88.0097,-496.5626,0.23,640.0454,1.5918,0.0356,638.818,12.5799,0.1733,0.001259,-0.088,-0.1105,0.0723,ROTATE2
-351.1786,148.3577,-499.6501,0.265,628.4796,11.5658,0.035,638.0833,24.5319,0.1995,0.001947,-0.0774,-0.1617,0.0612,ROTATE2
-293.2023,187.6612,-502.1201,0.2969,610.9901,17.4896,0.0318,631.9473,131.118,0.2307,0.002185,-0.0658,-0.2093,0.0468,ROTATE2
-271.6368,196.9102,-504.096,0.3233,605.5353,5.4548,0.0264,624.7008,198.8357,0.2619,0.002115,-0.0538,-0.2508,0.0304,ROTATE2
-279.0751,195.8282,-505.6768,0.3452,609.8693,4.334,0.0219,618.9839,172.3197,0.2921,0.001681,-0.0416,-0.2867,0.0151,ROTATE2
-295.4976,186.4438,-506.9415,0.3564,615.6864,5.8171,0.0112,614.1121,62.0428,0.3173,0.001098,-0.028,-0.3149,0.0016,ROTATE2
-313.9043,166.9738,-507.9532,0.3626,620.0263,4.3399,0.0062,612.4214,24.8951,0.3369,0.000579,-0.012,-0.3352,-0.0099,ROTATE2
-336.3953,146.8322,-508.7625,0.3568,627.3442,7.3179,0.0058,615.6923,58.3247,0.3488,0.000195,0.0062,-0.3468,-0.0191,ROTATE2
-371.5163,140.4063,-509.41,0.3515,645.9388,18.5945,0.0052,623.773,155.3637,0.3545,3.4e-05,0.0274,-0.3507,-0.0269,ROTATE2
-394.1036,146.0876,-509.928,0.3665,660.8221,14.8833,0.0149,633.9636,287.3806,0.3588,2.7e-05,0.0521,-0.3512,-0.0355,ROTATE2
-369.4048,152.1982,-510.3424,0.4109,648.1309,12.6912,0.0444,640.4525,218.6064,0.3697,0.000451,0.0764,-0.3571,-0.0455,ROTATE2
-329.4145,143.7648,-510.674,0.4574,624.4759,23.655,0.0465,641.3424,185.4191,0.3886,0.001621,0.1016,-0.3695,-0.0563,ROTATE2
-305.0816,125.3868,-510.9391,0.4786,608.1574,16.3185,0.0212,637.505,351.7525,0.413,0.002443,0.1284,-0.3856,-0.068,ROTATE2
-277.8496,101.1282,-511.1513,0.4709,590.5108,17.6466,0.0077,626.4194,656.3273,0.4368,0.001789,0.1556,-0.3994,-0.0791,ROTATE2
-250.3172,81.4713,-511.321,0.4566,575.1048,15.406,0.0143,609.276,652.3583,0.4549,0.000552,0.1818,-0.406,-0.0868,ROTATE2
-220.185,76.8771,-511.4568,0.4437,562.1207,12.9841,0.0129,592.0739,499.2316,0.4614,0.000147,0.2081,-0.3994,-0.09,ROTATE2
-199.4168,82.4954,-511.5655,0.43,555.2223,6.8984,0.0137,578.2232,369.02,0.4559,0.000312,0.2324,-0.3789,-0.0894,ROTATE2
-174.2334,74.9651,-511.6524,0.4218,545.6786,9.5436,0.0082,565.7274,245.4942,0.4446,0.000314,0.2582,-0.3472,-0.0852,ROTATE2
-151.2211,91.9721,-511.7219,0.4159,541.4666,4.2121,0.0059,555.9186,144.1558,0.4336,0.00022,0.2809,-0.3154,-0.0796,ROTATE2
-107.1988,113.0027,-511.7775,0.4146,534.9555,6.511,0.0012,547.8888,93.9452,0.4252,0.000115,0.3025,-0.2837,-0.0751,ROTATE2
-66.1528,133.9271,-511.822,0.4214,533.174,1.7816,0.0067,542.0994,63.2241,0.4207,3e-05,0.3247,-0.2525,-0.0715,ROTATE2
-43.8441,146.8573,-511.8576,0.4204,534.3104,1.1364,0.0009,537.9171,23.4235,0.4188,9e-06,0.346,-0.2211,-0.0678,ROTATE2
-34.4096,162.1171,-511.8861,0.4214,538.0458,3.7355,0.001,536.3905,9.0478,0.4187,8e-06,0.3626,-0.1932,-0.0645,ROTATE2
-25.4152,179.4937,-511.9089,0.4295,543.0604,5.0146,0.0081,536.7092,12.6905,0.4215,2.3e-05,0.3804,-0.1642,-0.0601,ROTATE2
3.5709,192.5668,-511.9271,0.4232,546.9589,3.8985,0.0063,539.1099,27.3234,0.4232,1.1e-05,0.3948,-0.1336,-0.0544,ROTATE2
37.2318,202.9566,-511.9417,0.4179,551.9619,5.0029,0.0053,542.8675,39.1914,0.4225,1.5e-05,0.4045,-0.1006,-0.0489,ROTATE2
54.8542,200.5028,-511.9533,0.4162,552.5455,0.5837,0.0017,546.5145,29.9787,0.4217,2.2e-05,0.4109,-0.0659,-0.0443,ROTATE2
60.1177,188.1991,-511.9627,0.4179,548.7612,3.7844,0.0017,548.6576,12.0517,0.421,2.4e-05,0.4144,-0.0302,-0.0404,ROTATE2
54.9379,166.0874,-511.9702,0.4265,541.0329,7.7283,0.0086,548.2521,17.2488,0.4203,1.5e-05,0.4153,0.0071,-0.0372,ROTATE2
60.4691,142.0793,-511.9761,0.4304,534.7547,6.2782,0.004,545.8112,47.3925,0.4218,3.2e-05,0.4151,0.0437,-0.0327,ROTATE2
87.4221,107.5666,-511.9809,0.4253,530.4127,4.342,0.0051,541.5014,68.6747,0.4233,2.9e-05,0.4121,0.0788,-0.027,ROTATE2
113.0658,91.3158,-511.9847,0.4144,532.2131,1.8004,0.0109,537.4349,44.9984,0.4229,3.5e-05,0.4047,0.1111,-0.0197,ROTATE2
147.0277,85.1714,-511.9878,0.404,539.4467,7.2336,0.0104,535.572,16.6807,0.4201,9.3e-05,0.3932,0.1401,-0.0105,ROTATE2
200.6721,105.2683,-511.9902,0.3926,559.897,20.4503,0.0115,539.3448,114.8235,0.4134,0.000191,0.3767,0.1647,-0.0006,ROTATE2
224.9783,134.9115,-511.9922,0.3824,575.2845,15.3875,0.0102,547.4508,303.2352,0.4037,0.000233,0.356,0.186,0.0078,ROTATE2
228.1014,159.6636,-511.9937,0.3732,582.8038,7.5193,0.0092,557.9291,385.3498,0.3933,0.000217,0.3335,0.2047,0.013,ROTATE2
213.8061,158.7903,-472.945,0.3673,542.7747,40.0291,0.0059,560.0414,294.5564,0.3839,0.000175,0.3116,0.2207,0.0145,ROTATE2
170.5293,146.0041,-407.5029,0.3586,465.2484,77.5264,0.0087,545.2017,1786.6559,0.3748,0.000139,0.2895,0.2349,0.0117,ROTATE2
115.9141,128.7689,-313.8679,0.3466,358.5116,106.7368,0.0119,504.9246,7091.8604,0.3656,0.00015,0.2671,0.2472,0.0068,ROTATE2
69.0094,111.0464,-222.86,0.3379,258.3799,100.1317,0.0088,441.5436,14241.4736,0.3567,0.000169,0.2461,0.2566,0.0021,ROTATE2
14.6262,100.834,-75.8911,0.3293,127.0468,131.3331,0.0086,350.3922,21723.6699,0.3479,0.000188,0.228,0.2618,-0.0001,ROTATE2
-61.3771,90.6453,41.684,0.333,117.1379,9.9089,0.0037,265.2649,17956.3223,0.3411,0.00011,0.2141,0.265,0.0021,ROTATE2
-123.9486,75.2881,135.7441,0.3335,198.6404,81.5025,0.0006,211.9433,8002.2173,0.3361,3.5e-05,0.2066,0.2645,0.0083,ROTATE2
-176.3495,59.3993,210.9921,0.3267,281.3274,82.687,0.0069,196.5065,4430.2979,0.3321,1.5e-05,0.2043,0.2608,0.0164,ROTATE2
-211.0327,54.7132,271.1906,0.3172,347.955,66.6276,0.0095,214.4215,7931.0171,0.3279,3.5e-05,0.2065,0.2527,0.0244,ROTATE2
-222.0887,57.1143,319.3493,0.3037,393.1532,45.1982,0.0135,267.6428,9960.6475,0.3228,0.000126,0.2122,0.2399,0.0318,ROTATE2
-224.5897,65.6383,357.8763,0.2815,427.5797,34.4265,0.0222,329.7311,6691.3022,0.3125,0.000341,0.2181,0.2185,0.0368,ROTATE2
-206.7155,78.3856,388.698,0.26,447.1708,19.5911,0.0215,379.4372,3542.0664,0.2978,0.000588,0.2217,0.1912,0.0389,ROTATE2
-190.8849,95.3648,413.3553,0.2407,465.1817,18.0109,0.0193,416.2081,1735.2874,0.2806,0.000779,0.2235,0.1598,0.0384,ROTATE2
-179.0673,113.5293,433.0811,0.2186,482.1963,17.0145,0.022,443.0563,953.6497,0.2609,0.000891,0.2222,0.1242,0.0362,ROTATE2
-177.0695,124.3922,448.8618,0.2005,498.301,16.1047,0.0181,464.0859,623.7366,0.2403,0.000827,0.2171,0.0857,0.0322,ROTATE2
-164.0743,123.9481,461.4863,0.1896,505.2258,6.9248,0.011,479.6151,454.5378,0.2219,0.000663,0.2085,0.0461,0.0273,ROTATE2
-141.0063,114.5741,471.5859,0.1926,505.3744,0.1486,0.0031,491.2559,241.2128,0.2084,0.000362,0.1979,0.0048,0.0222,ROTATE2
-123.0613,94.8093,479.6656,0.2017,504.1944,1.18,0.009,499.0584,77.8427,0.2006,0.000102,0.185,-0.0383,0.0173,ROTATE2
-126.4116,67.5943,486.1294,0.2131,506.8241,2.6297,0.0114,503.984,8.7765,0.1995,6.7e-05,0.1696,-0.0813,0.0126,ROTATE2
-141.6761,41.0473,491.3004,0.2183,512.965,6.1409,0.0052,506.9168,9.8479,0.2031,0.000125,0.1494,-0.1219,0.0093,ROTATE2
