gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
511.7365,-249.2368,87.863,0.4815,575.9454,18.5634,0.0159,546.8304,315.4478,0.4528,0.000491,-0.017,-0.3737,-0.2486,ROTATE
511.7861,-266.0457,131.0373,0.4998,591.5032,15.5578,0.0183,559.0212,512.9507,0.4694,0.000403,-0.0237,-0.4071,-0.2271,ROTATE
511.8257,-266.3803,148.3705,0.5112,595.7666,4.2634,0.0113,572.4096,421.3788,0.4834,0.00039,-0.0288,-0.4356,-0.203,ROTATE
511.8575,-273.0637,162.7776,0.5182,602.5433,6.7767,0.007,584.6281,262.0049,0.4953,0.000372,-0.0299,-0.4599,-0.1744,ROTATE
511.8829,-285.4134,171.3877,0.521,610.6215,8.0782,0.0029,595.276,135.2887,0.5063,0.000207,-0.0308,-0.4817,-0.1394,ROTATE
511.9032,-259.4526,164.0008,0.5117,596.8725,13.749,0.0093,599.4614,43.5465,0.5124,5.4e-05,-0.0335,-0.4965,-0.0974,ROTATE
511.9194,-220.6152,136.735,0.4943,573.9591,22.9134,0.0174,595.9526,148.6418,0.5113,8.6e-05,-0.0389,-0.5018,-0.051,ROTATE
511.9324,-185.2922,100.5443,0.483,553.6399,20.3192,0.0113,587.5273,435.7215,0.5056,0.000214,-0.0461,-0.4992,-0.0058,ROTATE
511.9428,-168.2994,64.7198,0.456,542.7696,10.8703,0.027,575.5725,648.3594,0.4932,0.000521,-0.052,-0.4869,0.032,ROTATE
511.9512,-153.1333,52.0071,0.4671,536.8878,5.8818,0.0111,560.8258,484.5079,0.4824,0.000386,-0.0565,-0.473,0.0648,ROTATE
511.9578,-145.316,50.2182,0.4743,534.546,2.3418,0.0072,548.3605,207.3763,0.475,0.000172,-0.0599,-0.4601,0.0936,ROTATE
511.9631,-126.3309,47.5558,0.4674,529.4595,5.0865,0.0069,539.4606,68.5593,0.4696,8e-05,-0.0634,-0.4464,0.1226,ROTATE
511.9674,-85.7272,39.479,0.4615,520.5942,8.8652,0.0058,532.8514,55.8556,0.4653,3.8e-05,-0.0671,-0.4314,0.152,ROTATE
511.9708,-23.163,27.5613,0.4501,513.2351,7.3591,0.0114,526.9445,78.2502,0.4641,6.5e-05,-0.0725,-0.4174,0.1824,ROTATE
511.9735,24.0008,9.0491,0.4428,512.6157,0.6194,0.0072,522.0901,75.9742,0.4592,0.00013,-0.0768,-0.3996,0.2081,ROTATE
511.9757,65.1882,-8.7326,0.4361,516.183,3.5673,0.0068,518.4175,38.435,0.4516,0.000134,-0.0793,-0.3782,0.2307,ROTATE
511.9774,89.9724,-22.8986,0.4297,520.3271,4.1441,0.0063,516.591,11.4432,0.4441,0.000122,-0.0794,-0.3582,0.248,ROTATE
511.9789,101.0717,-28.8908,0.4201,522.6591,2.332,0.0096,517.004,15.4319,0.4358,0.000107,-0.0778,-0.3383,0.2616,ROTATE
511.98,107.173,-38.6251,0.4032,524.5012,1.842,0.017,519.2572,18.7555,0.4264,0.000191,-0.076,-0.3155,0.2743,ROTATE
511.9809,113.0259,-45.0438,0.3856,526.2397,1.7385,0.0175,521.9821,12.26,0.4149,0.000338,-0.0735,-0.2885,0.2862,ROTATE
511.9816,116.6426,-45.2007,0.3745,527.0424,0.8027,0.0111,524.1539,5.9387,0.4026,0.000424,-0.07,-0.2599,0.2962,ROTATE
511.9821,105.2891,-35.9512,0.3694,523.9313,3.1111,0.0051,524.8747,2.5001,0.3906,0.000353,-0.0665,-0.2288,0.306,ROTATE
511.9826,79.6656,-9.8203,0.369,518.2367,5.6946,0.0004,523.9902,9.5487,0.3803,0.000166,-0.064,-0.1963,0.3163,ROTATE
