gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-17.3142,22.5023,-1.9802,0.0013,28.4615,0.6197,0.0011,29.9844,1.2711,0.0021,0.0,0.0006,0.0007,0.0017,STILL2
-17.567,23.5862,-1.0373,0.0008,29.4276,0.9661,0.0005,29.708,1.1207,0.0019,0.0,0.0005,0.0009,0.0014,STILL2
-18.7161,24.4033,-0.0736,0.0011,30.7542,1.3266,0.0003,29.5432,0.6129,0.0016,1e-06,0.0004,0.0009,0.0012,STILL2
-19.5666,23.6977,0.6943,0.0027,30.7395,0.0147,0.0016,29.6928,0.8365,0.0016,1e-06,0.0004,0.0006,0.0013,STILL2
-20.1064,22.1175,-0.4071,0.0031,29.8935,0.846,0.0004,29.8553,0.7434,0.0018,1e-06,0.0005,0.0001,0.0014,STILL2
-20.9727,19.369,-1.4132,0.0031,28.5834,1.3101,0.0001,29.8796,0.6778,0.0021,1e-06,0.0006,-0.0004,0.0018,STILL2
-21.1344,17.5327,-0.6149,0.0029,27.467,1.1164,0.0003,29.4875,1.6473,0.0026,1e-06,0.0005,-0.0008,0.0023,STILL2
-20.92,17.0543,-0.0232,0.0015,26.9907,0.4763,0.0013,28.7348,2.0067,0.0027,0.0,0.0003,-0.001,0.0023,STILL2
-20.1891,18.8122,0.2096,0.0013,27.5961,0.6054,0.0003,28.1061,1.067,0.0024,1e-06,0.0002,-0.0011,0.0016,STILL2
-20.8076,21.231,0.1052,0.0017,29.7274,2.1314,0.0004,28.0729,0.9528,0.0021,1e-06,-0.0001,-0.0009,0.0007,STILL2
-19.5492,23.8942,1.2029,0.0018,30.8958,1.1683,0.0001,28.5354,2.2805,0.0018,0.0,-0.0005,-0.0006,-0.0001,STILL2
-18.4518,25.5341,2.2998,0.0011,31.5872,0.6914,0.0007,29.3594,3.2358,0.0015,0.0,-0.0006,-0.0004,-0.0006,STILL2
-17.4552,27.1804,3.5805,0.0015,32.5004,0.9133,0.0004,30.4614,2.8725,0.0015,0.0,-0.0006,-0.0002,-0.0005,STILL2
-16.7736,26.6162,4.1394,0.0031,31.7318,0.7686,0.0016,31.2885,0.8691,0.0018,0.0,-0.0008,-0.0001,0.0003,STILL2
-16.2407,24.468,3.2334,0.0034,29.5448,2.187,0.0003,31.252,0.9885,0.0022,1e-06,-0.0006,-0.0002,0.0013,STILL2
-17.7738,22.3025,1.2992,0.0029,28.5482,0.9967,0.0005,30.7825,2.2048,0.0024,1e-06,-0.0001,-0.0005,0.002,STILL2
-18.8816,21.5045,-0.8544,0.0017,28.6302,0.082,0.0012,30.1911,2.6521,0.0025,1e-06,0.0002,-0.0006,0.0023,STILL2
-18.899,22.3536,-1.7835,0.0009,29.3264,0.6962,0.0008,29.5563,1.332,0.0024,1e-06,0.0004,-0.0005,0.0022,STILL2
-16.3192,23.911,2.2951,0.0025,29.04,0.2864,0.0016,29.0179,0.1489,0.0023,1e-06,0.0002,-0.0001,0.0017,STILL2
-10.6804,26.6194,7.0704,0.0043,29.5407,0.5008,0.0018,29.0171,0.148,0.0024,1e-06,-0.0004,0.0008,0.0011,STILL2
-4.8412,31.0518,13.2282,0.0034,34.0975,4.5567,0.0009,30.1269,4.0343,0.0025,1e-06,-0.0009,0.0015,0.0003,STILL2
-6.6261,32.9696,15.3544,0.004,36.9683,2.8708,0.0006,31.7946,10.1661,0.003,2e-06,-0.0009,0.0014,-0.0007,STILL2
-12.2571,32.6881,13.6367,0.0061,37.4795,0.5112,0.0022,33.4252,12.7524,0.0041,1e-06,-0.0007,0.0002,-0.001,STILL2
-15.2807,31.5661,10.6593,0.0111,36.6544,0.8251,0.0049,34.9481,8.6727,0.0058,8e-06,-0.0,-0.0023,-0.0005,STILL2
-16.7089,28.331,6.2962,0.0127,33.4885,3.1659,0.0016,35.7376,2.6276,0.0074,1.4e-05,0.0008,-0.0053,0.0005,STILL2
-16.9546,22.9742,0.7432,0.0119,28.5627,4.9258,0.0008,34.6307,11.1601,0.0091,1.2e-05,0.0014,-0.0078,0.002,STILL2
-16.3762,18.1262,-2.3242,0.0095,24.5386,4.0241,0.0024,32.1447,24.2573,0.0103,5e-06,0.0015,-0.0092,0.0037,STILL2
-16.4041,16.0854,-3.1562,0.006,23.1904,1.3482,0.0035,29.2869,26.4342,0.0102,6e-06,0.0012,-0.0091,0.0043,STILL2
-17.0358,16.8277,-2.4156,0.0032,24.0671,0.8766,0.0027,26.7694,14.69,0.0086,1.3e-05,0.0006,-0.0076,0.0038,STILL2
-17.8067,17.8653,-0.2887,0.0019,25.2256,1.1586,0.0013,25.1169,3.4066,0.0065,1.4e-05,-0.0,-0.0056,0.0029,STILL2
-17.3798,19.6766,1.0096,0.0016,26.2725,1.0469,0.0003,24.6588,1.0892,0.0044,9e-06,-0.0005,-0.0038,0.0019,STILL2
-15.9757,21.0038,1.2046,0.0018,26.4165,0.144,0.0002,25.0344,1.5631,0.0029,3e-06,-0.0006,-0.0025,0.001,STILL2
-16.6524,20.8968,0.3762,0.0029,26.723,0.3065,0.0011,25.7409,0.9542,0.0023,0.0,-0.0003,-0.0019,0.0004,STILL2
-19.7876,21.3237,-3.0803,0.0036,29.2529,2.5299,0.0007,26.7781,1.7849,0.0023,1e-06,0.0001,-0.002,0.0001,STILL2
-22.9176,21.4277,-6.6205,0.0034,32.0654,2.8125,0.0002,28.1461,5.0226,0.0027,1e-06,0.0007,-0.0023,0.0001,STILL2
-24.809,20.1265,-9.1714,0.003,33.2367,1.1713,0.0004,29.5389,7.5635,0.0029,0.0,0.0011,-0.0024,0.0004,STILL2
-23.6722,17.3543,-9.1621,0.0031,30.7489,2.4879,0.0001,30.4054,5.1556,0.0032,0.0,0.0011,-0.0021,0.001,STILL2
-21.3534,16.0866,-6.5641,0.002,27.5288,3.2201,0.0011,30.5665,4.0727,0.003,0.0,0.0008,-0.0014,0.0015,STILL2
-20.164,16.9287,-4.1231,0.0018,26.6489,0.8798,0.0002,30.0457,6.5258,0.0027,0.0,0.0005,-0.0004,0.0015,STILL2
-20.6781,18.4898,-2.6954,0.0027,27.8697,1.2208,0.0009,29.2066,5.9529,0.0025,0.0,0.0001,0.0006,0.0011,STILL2
-20.7049,20.0856,-2.0469,0.0023,28.9191,1.0494,0.0004,28.3431,1.9754,0.0024,0.0,0.0,0.0013,0.0006,STILL2
-20.6046,20.5903,-1.4813,0.0018,29.1669,0.2477,0.0005,28.0267,0.8534,0.0021,0.0,0.0,0.0017,0.0001,STILL2
-20.4868,20.2317,-0.6663,0.0021,28.8006,0.3663,0.0002,28.281,0.8589,0.0021,0.0,0.0001,0.0018,0.0001,STILL2
-19.2613,19.8384,0.3482,0.0022,27.6529,1.1477,0.0001,28.4818,0.3648,0.0022,0.0,0.0,0.0016,0.0006,STILL2
-18.6372,19.0989,1.0692,0.0016,26.7068,0.9461,0.0006,28.2493,0.8659,0.002,0.0,0.0,0.0011,0.0012,STILL2
-18.9566,19.1416,0.4804,0.0021,26.9441,0.2373,0.0005,27.8543,0.9608,0.002,0.0,-0.0002,0.0002,0.0013,STILL2
-19.5684,19.0945,0.6093,0.0042,27.3477,0.4036,0.002,27.4904,0.5351,0.0024,1e-06,-0.0002,-0.0009,0.0009,STILL2
-20.661,20.335,-0.7876,0.0055,29.0002,1.6525,0.0013,27.5303,0.6461,0.0031,2e-06,-0.0003,-0.0023,0.0004,STILL2
-23.0507,20.8899,-2.2394,0.0056,31.1887,2.1885,0.0002,28.2375,2.8198,0.0038,3e-06,-0.0003,-0.0035,-0.0002,STILL2
-25.4843,21.3057,-2.9603,0.0047,33.3488,2.1601,0.001,29.5659,5.8116,0.0044,2e-06,-0.0004,-0.0043,-0.0004,STILL2
-26.0593,21.2945,-2.8776,0.0034,33.7761,0.4273,0.0013,30.9323,6.115,0.0047,1e-06,-0.0005,-0.0046,-0.0003,STILL2
-24.8349,20.2544,-1.0927,0.0014,32.0657,1.7104,0.0019,31.8759,2.9117,0.0041,2e-06,-0.0005,-0.004,0.0,STILL2
-25.8836,21.0285,0.729,0.0017,33.357,1.2913,0.0003,32.7473,0.9372,0.0034,3e-06,-0.0006,-0.0026,0.0002,STILL2
-25.4537,20.5165,4.3144,0.0039,32.9763,0.3807,0.0021,33.1048,0.334,0.003,2e-06,-0.0007,-0.0007,0.0003,STILL2
-23.9442,21.3476,5.7172,0.004,32.5842,0.392,0.0001,32.9519,0.3529,0.0029,1e-06,-0.0006,0.0009,-0.0002,STILL2
-22.5585,23.7843,5.7143,0.0039,33.2751,0.6909,0.0001,32.8517,0.2279,0.003,1e-06,-0.0004,0.002,-0.001,STILL2
-21.5187,25.565,5.3496,0.0026,33.8414,0.5662,0.0013,33.2068,0.1741,0.0032,1e-06,-0.0004,0.0024,-0.0016,STILL2
-21.2306,27.4364,4.7516,0.0007,35.0153,1.1739,0.0018,33.5385,0.7137,0.003,2e-06,-0.0003,0.002,-0.0017,STILL2
-20.3032,28.521,4.1075,0.0017,35.2496,0.2344,0.0009,33.9931,1.0294,0.0026,2e-06,0.0,0.0012,-0.0013,STILL2
-20.6551,26.2699,3.2985,0.0035,33.58,1.6696,0.0019,34.1923,0.6269,0.0025,1e-06,0.0002,0.0006,-0.0002,STILL2
-20.7147,22.1034,2.1669,0.0039,30.3703,3.2098,0.0004,33.6113,3.0427,0.0025,1e-06,0.0002,0.0001,0.0012,STILL2
-19.128,19.7265,2.0804,0.0022,27.5562,2.8141,0.0017,32.3543,8.7849,0.0024,1e-06,0.0003,-0.0002,0.0021,STILL2
-18.6836,20.0843,2.1893,0.0028,27.5182,0.038,0.0006,30.8549,9.798,0.0028,1e-06,0.0003,-0.0006,0.002,STILL2
-18.625,21.8706,2.1546,0.0056,28.8072,1.289,0.0027,29.5664,5.1136,0.0036,1e-06,-0.0,-0.0016,0.0013,STILL2
-19.1157,24.334,2.7549,0.008,31.0667,2.2595,0.0025,29.0637,2.0892,0.0045,4e-06,-0.0004,-0.0032,0.0002,STILL2
-20.8894,25.564,2.3227,0.0097,33.095,2.0284,0.0016,29.6087,4.7012,0.0056,8e-06,-0.0006,-0.0051,-0.0006,STILL2
-22.2553,24.8481,0.18,0.0097,33.358,0.263,0.0,30.769,5.3237,0.0071,7e-06,-0.0006,-0.0069,-0.0008,STILL2
-21.4011,21.9035,-2.0372,0.0082,30.6907,2.6673,0.0015,31.4035,2.8087,0.0082,2e-06,-0.0006,-0.0079,-0.0001,STILL2
-19.8146,20.2322,-3.9829,0.0056,28.5976,2.0931,0.0026,31.3616,3.0335,0.0082,2e-06,-0.0004,-0.0079,0.0008,STILL2
-19.2236,20.1076,-4.3426,0.0025,28.1553,0.4423,0.0031,30.7793,4.7331,0.0071,8e-06,-0.0001,-0.0069,0.0012,STILL2
-20.0976,20.5517,-4.4741,0.0015,29.0913,0.936,0.001,29.9786,3.5893,0.0055,1e-05,-0.0,-0.0048,0.0011,STILL2
-20.8812,21.8882,-4.0792,0.0038,30.5248,1.4334,0.0023,29.4119,1.0438,0.0043,6e-06,-0.0001,-0.0022,0.0006,STILL2
-20.0175,22.2793,-1.8696,0.0053,30.0094,0.5154,0.0015,29.2757,0.7695,0.0038,3e-06,-0.0003,0.0004,-0.0002,STILL2
-18.7859,22.7141,0.2355,0.0056,29.477,0.5324,0.0002,29.4515,0.6547,0.0037,3e-06,-0.0004,0.0025,-0.0008,STILL2
-18.4131,21.7807,0.9009,0.0044,28.5351,0.942,0.0012,29.5275,0.4809,0.0041,2e-06,-0.0005,0.0038,-0.0011,STILL2
-18.4742,21.3308,2.4364,0.0031,28.3237,0.2113,0.0013,29.374,0.7091,0.0045,1e-06,-0.0003,0.0042,-0.0012,STILL2
-18.4762,21.799,2.1116,0.0016,28.6536,0.3298,0.0015,28.9998,0.408,0.004,2e-06,-0.0001,0.0035,-0.0013,STILL2
-19.3247,22.5736,1.708,0.001,29.7646,1.111,0.0006,28.9508,0.3187,0.0032,3e-06,0.0001,0.0024,-0.0012,STILL2
-19.3473,22.0714,1.832,0.0012,29.4078,0.3568,0.0002,28.9369,0.3049,0.0023,2e-06,0.0002,0.001,-0.0011,STILL2
-17.7778,21.3915,1.0469,0.0017,27.8342,1.5736,0.0005,28.7968,0.4962,0.0017,1e-06,0.0003,-0.0001,-0.0007,STILL2
-17.916,21.2007,0.2938,0.0018,27.7586,0.0756,0.0001,28.6837,0.6542,0.0015,0.0,0.0003,-0.001,-0.0004,STILL2
-18.2109,20.5574,-1.1962,0.0021,27.4896,0.269,0.0003,28.4509,0.885,0.0016,0.0,0.0003,-0.0015,-0.0003,STILL2
-18.775,20.2116,-2.0039,0.0022,27.659,0.1695,0.0,28.0298,0.488,0.0018,0.0,0.0003,-0.0017,-0.0002,STILL2
-19.8012,20.1349,-3.7937,0.0017,28.4938,0.8347,0.0005,27.847,0.1179,0.0019,0.0,0.0004,-0.0018,-0.0002,STILL2
-19.6847,18.3454,-5.4694,0.0016,27.4583,1.0355,0.0001,27.7718,0.1424,0.0019,0.0,0.0003,-0.0018,-0.0002,STILL2
-19.1322,17.2919,-5.4474,0.0013,26.3576,1.1006,0.0003,27.4917,0.4639,0.0018,0.0,0.0003,-0.0017,-0.0002,STILL2
-18.637,17.4398,-5.0735,0.001,26.0235,0.3341,0.0003,27.1985,0.809,0.0016,0.0,0.0002,-0.0015,-0.0,STILL2
-18.0315,17.9456,-4.0776,0.001,25.7644,0.2591,0.0,26.8195,1.0343,0.0013,0.0,0.0,-0.0013,-0.0,STILL2
-17.5658,18.9565,-4.1902,0.0007,26.1813,0.4169,0.0003,26.357,0.3412,0.0011,0.0,-0.0001,-0.0011,-0.0001,STILL2
-16.9839,19.3621,-4.324,0.0006,26.1159,0.0655,0.0001,26.0886,0.0382,0.0009,0.0,-0.0002,-0.0008,-0.0002,STILL2
-17.4402,19.299,-4.353,0.0009,26.3735,0.2576,0.0003,26.0917,0.04,0.0008,0.0,-0.0002,-0.0007,-0.0003,STILL2
-18.2491,19.3423,-4.6167,0.0015,26.9902,0.6166,0.0006,26.2851,0.1631,0.0009,0.0,-0.0002,-0.0008,-0.0003,STILL2
-18.8024,19.7332,-4.3496,0.0016,27.6016,0.6115,0.0001,26.6525,0.3205,0.0011,0.0,-0.0003,-0.0009,-0.0003,STILL2
-18.87,19.8835,-4.1235,0.0016,27.7206,0.119,0.0,26.9604,0.4095,0.0012,0.0,-0.0004,-0.0011,-0.0003,STILL2
-19.0585,20.2662,-4.405,0.0012,28.1664,0.4458,0.0004,27.3705,0.3896,0.0014,0.0,-0.0005,-0.0012,-0.0004,STILL2
-18.5562,20.3129,-4.3521,0.0005,27.8548,0.3117,0.0007,27.6667,0.15,0.0013,0.0,-0.0005,-0.0011,-0.0003,STILL2
-17.5262,20.7316,-3.7411,0.0007,27.4037,0.4511,0.0001,27.7494,0.0654,0.0011,0.0,-0.0005,-0.0007,-0.0002,STILL2
-16.7022,21.6884,-3.5897,0.0007,27.6086,0.2049,0.0001,27.7508,0.065,0.0009,0.0,-0.0005,-0.0003,-0.0003,STILL2
-17.5743,22.9226,-3.8843,0.0012,29.1443,1.5356,0.0005,28.0356,0.3721,0.0009,0.0,-0.0004,-0.0001,-0.0004,STILL2
-18.6875,22.9849,-3.7324,0.0006,29.8574,0.7131,0.0007,28.3737,0.9181,0.0007,0.0,-0.0003,0.0001,-0.0005,STILL2
-19.5907,22.5473,-3.8735,0.0009,30.1194,0.262,0.0003,28.8267,1.2686,0.0008,0.0,-0.0003,0.0002,-0.0003,STILL2
-19.5507,20.4535,-3.905,0.0014,28.5626,1.5568,0.0006,29.0585,0.8238,0.001,0.0,-0.0003,0.0002,-0.0001,STILL2
-18.0561,19.2472,-2.6834,0.0014,26.5269,2.0357,0.0001,28.8421,1.6383,0.0011,0.0,-0.0003,0.0003,0.0002,STILL2
-17.8543,18.179,-0.978,0.0009,25.4992,1.0278,0.0005,28.1131,3.3237,0.001,0.0,-0.0005,0.0004,0.0006,STILL2
-18.4084,17.4401,0.5426,0.0008,25.3638,0.1354,0.0002,27.2144,3.4193,0.0011,0.0,-0.0006,0.0004,0.0007,STILL2
-18.1861,17.3646,1.3747,0.0007,25.1824,0.1814,0.0001,26.227,1.5822,0.001,0.0,-0.0005,0.0002,0.0006,STILL2
-18.502,18.1323,-0.219,0.0014,25.9066,0.7242,0.0007,25.6958,0.2295,0.001,0.0,-0.0002,-0.0001,0.0002,STILL2
-18.9391,18.9746,-1.797,0.0015,26.8692,0.9626,0.0001,25.7642,0.3621,0.0011,0.0,0.0001,-0.0004,-0.0001,STILL2
-19.0919,19.4984,-3.8501,0.0015,27.5593,0.6901,0.0,26.1762,0.8227,0.0012,0.0,0.0005,-0.0007,-0.0003,STILL2
-19.2517,20.2456,-5.0489,0.0007,28.3902,0.8309,0.0008,26.7815,1.3046,0.0012,0.0,0.0007,-0.0007,-0.0005,STILL2
-19.1045,20.934,-4.7078,0.0003,28.7293,0.3392,0.0005,27.4909,1.0487,0.0011,0.0,0.0006,-0.0006,-0.0006,STILL2
-17.8492,21.2253,-4.6038,0.001,28.1123,0.617,0.0007,27.9321,0.4293,0.001,0.0,0.0003,-0.0003,-0.0004,STILL2
-16.6637,20.9896,-2.9549,0.0013,26.9625,1.1498,0.0004,27.9507,0.3911,0.001,0.0,-0.0,0.0001,-0.0002,STILL2
-15.5872,21.6354,-1.6545,0.0012,26.7169,0.2456,0.0001,27.7822,0.6365,0.0009,0.0,-0.0003,0.0004,-0.0003,STILL2
