gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-20.6276,25.5512,-17.1117,0.0018,37.0293,2.3465,0.0073,39.9721,2.7579,0.0189,0.000152,0.017,0.0069,-0.0017,TRANSLATE
-19.5864,24.4035,-12.8925,0.0129,33.8434,3.186,0.0111,38.579,8.1894,0.0143,8.3e-05,0.008,0.0035,-0.0018,TRANSLATE
-18.4223,23.679,-4.2421,0.0181,30.2997,3.5437,0.0052,36.2824,14.5714,0.0122,4e-05,-0.0008,0.0008,-0.0018,TRANSLATE
-16.4878,22.1307,2.6125,0.017,27.7208,2.5789,0.001,33.6538,18.1245,0.0118,3.5e-05,-0.0078,-0.0005,-0.0016,TRANSLATE
-15.0278,20.5014,8.8869,0.0165,26.9281,0.7927,0.0005,31.1643,14.4254,0.0133,3.6e-05,-0.0128,-0.0007,-0.0015,TRANSLATE
-14.7753,20.3449,10.1814,0.0156,27.1272,0.1992,0.0009,29.1838,6.883,0.016,3e-06,-0.0158,-0.0004,-0.0016,TRANSLATE
-15.9265,20.1416,8.7732,0.0166,27.135,0.0077,0.001,27.8421,1.5802,0.0168,1e-06,-0.0166,0.0002,-0.0016,TRANSLATE
-16.9443,20.782,8.0061,0.018,27.9839,0.849,0.0014,27.379,0.1618,0.0167,1e-06,-0.0166,0.0009,-0.0017,TRANSLATE
-18.368,20.4725,6.5549,0.0179,28.2749,0.291,0.0001,27.4898,0.2867,0.0169,1e-06,-0.0167,0.0016,-0.0018,TRANSLATE
-18.6475,20.8905,1.7502,0.0185,28.0572,0.2178,0.0006,27.7156,0.237,0.0173,1e-06,-0.0166,0.0031,-0.0019,TRANSLATE
-15.5868,20.4436,-4.0624,0.0157,26.0268,2.0304,0.0028,27.4955,0.6897,0.0173,1e-06,-0.0162,0.0044,-0.002,TRANSLATE
-13.8788,18.8799,-10.8843,0.0137,25.8368,0.19,0.002,27.2359,1.1466,0.0168,3e-06,-0.0156,0.0047,-0.002,TRANSLATE
-13.6405,18.0133,-16.6637,0.0121,28.0753,2.2385,0.0016,27.2542,1.1753,0.0156,6e-06,-0.0142,0.0034,-0.002,TRANSLATE
-14.0062,19.0325,-20.8841,0.0126,31.5365,3.4613,0.0005,27.9065,4.2091,0.0145,6e-06,-0.0119,0.0006,-0.0019,TRANSLATE
