gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-58.3243,67.5373,-56.0598,0.0365,105.3836,32.2606,0.0017,161.1968,1215.0105,0.0369,1.7e-05,-0.0342,-0.0026,-0.0091,TRANSLATE2
-20.9501,48.958,-60.8353,0.0359,80.85,24.5336,0.0006,139.3858,1865.5857,0.0352,5e-06,-0.033,-0.0067,-0.0038,TRANSLATE2
-19.1257,21.1289,-53.3433,0.039,60.4791,20.3709,0.0032,111.7353,1641.9023,0.0365,5e-06,-0.0321,-0.0125,-0.003,TRANSLATE2
-36.5849,3.1125,-37.7902,0.0419,52.6901,7.789,0.0028,87.4094,964.0618,0.0383,5e-06,-0.0302,-0.0194,-0.0038,TRANSLATE2
-74.5148,-0.9881,-10.4791,0.0428,75.2545,22.5644,0.0009,74.9315,333.2036,0.0392,8e-06,-0.0274,-0.0255,-0.0049,TRANSLATE2
-101.3025,1.7689,21.248,0.0416,103.522,28.2674,0.0012,74.5591,311.0812,0.0402,6e-06,-0.0264,-0.0288,-0.0069,TRANSLATE2
-114.6889,7.0057,49.164,0.041,124.9789,21.4569,0.0006,83.3849,733.7016,0.0413,2e-06,-0.0268,-0.029,-0.0102,TRANSLATE2
-132.8042,13.5733,66.15,0.0378,148.9866,24.0078,0.0032,101.0864,1176.1404,0.041,3e-06,-0.0271,-0.0268,-0.0124,TRANSLATE2
-141.5902,13.4524,76.4012,0.0328,161.4494,12.4628,0.005,122.8383,963.2944,0.0392,1.3e-05,-0.0275,-0.0221,-0.0145,TRANSLATE2
-139.9628,7.2026,88.4616,0.0285,165.7315,4.2821,0.0043,140.9337,550.9739,0.0364,2.5e-05,-0.028,-0.0154,-0.015,TRANSLATE2
-127.2734,-1.3223,104.5912,0.0275,164.7409,0.9906,0.001,153.1775,234.4934,0.0335,2.7e-05,-0.0271,-0.0079,-0.0127,TRANSLATE2
-118.1843,-2.1454,116.9136,0.0337,166.2556,1.5147,0.0061,161.4328,41.5178,0.0321,1.4e-05,-0.0246,0.0013,-0.0074,TRANSLATE2
-99.7537,3.665,117.6183,0.0447,154.267,11.9886,0.011,162.4889,19.6908,0.0335,3.7e-05,-0.0205,0.0122,0.0015,TRANSLATE2
-73.2061,18.3476,79.7916,0.062,109.8292,44.4378,0.0173,152.1649,467.4968,0.0393,0.000166,-0.0148,0.0232,0.0138,TRANSLATE2
-51.9774,35.1656,19.9051,0.0398,65.8368,43.9925,0.0222,132.1859,1522.0355,0.0415,0.000138,-0.0074,0.0306,0.0185,TRANSLATE2
-21.5288,52.5106,-34.6384,0.0464,66.4881,0.6513,0.0066,112.5353,1787.165,0.0453,8.9e-05,0.0003,0.0362,0.0228,TRANSLATE2
-14.2355,70.4272,-76.7607,0.0458,105.1421,38.6539,0.0006,100.3126,1071.5297,0.0477,5.6e-05,0.0064,0.0395,0.0238,TRANSLATE2
-1.4072,89.0136,-95.1961,0.036,130.3369,25.1948,0.0098,95.5266,646.6996,0.046,7.9e-05,0.0083,0.0384,0.0223,TRANSLATE2
-31.5632,82.3984,-85.2537,0.0141,122.6945,7.6424,0.0219,98.0997,746.785,0.0364,0.000139,0.0077,0.0323,0.0141,TRANSLATE2
-86.6631,75.6719,-59.7467,0.029,129.6395,6.945,0.0149,110.8602,574.7266,0.0342,0.000144,0.0058,0.0245,0.0173,TRANSLATE2
33.0664,146.8531,-24.7411,0.026,152.5495,22.91,0.003,128.0725,232.287,0.0302,0.000111,0.0049,0.0188,0.0173,TRANSLATE2
128.85,148.3294,-1.2429,0.064,196.4827,43.9332,0.038,146.3406,729.3939,0.0338,0.000278,0.0058,0.0153,0.0027,TRANSLATE2
131.6456,130.976,6.4432,0.0901,185.8139,10.6688,0.0261,157.436,866.6901,0.0446,0.000794,0.009,0.0177,-0.0162,TRANSLATE2
141.3415,132.3152,14.0483,0.0941,194.1187,8.3048,0.0039,171.7209,690.3627,0.0606,0.00084,0.0112,0.0249,-0.0323,TRANSLATE2
159.5045,148.4928,21.1011,0.104,218.9453,24.8265,0.0099,189.582,463.2018,0.0756,0.00079,0.0116,0.0382,-0.0544,TRANSLATE2
186.4504,177.3224,10.2622,0.1331,257.5117,38.5665,0.0291,210.5745,671.1264,0.0971,0.000499,0.0103,0.054,-0.0788,TRANSLATE2
211.9353,188.9766,-13.2872,0.1771,284.2628,26.751,0.044,228.1305,1409.1901,0.1197,0.001049,0.0078,0.0701,-0.0959,TRANSLATE2
208.067,183.5032,-28.8672,0.2045,278.9241,5.3387,0.0275,246.7525,1220.2688,0.1425,0.001792,0.0057,0.08,-0.117,TRANSLATE2
225.0724,162.6275,-24.4375,0.2119,278.7516,0.1724,0.0074,263.6791,584.4857,0.1661,0.001728,0.005,0.0823,-0.1417,TRANSLATE2
224.7767,136.5395,-1.4125,0.2043,263.0011,15.7505,0.0076,272.4903,106.718,0.1862,0.000846,0.0059,0.0755,-0.1658,TRANSLATE2
171.0557,114.366,1.0044,0.1913,205.7684,57.2327,0.013,262.1416,845.1127,0.1978,0.000152,0.0078,0.0592,-0.1841,TRANSLATE2
89.3196,96.3209,-16.6028,0.1846,132.406,73.3624,0.0067,231.7703,3191.0886,0.1993,9.9e-05,0.0099,0.0348,-0.1921,TRANSLATE2
21.2588,78.6974,-28.6916,0.1859,86.42,45.986,0.0013,193.2695,5489.4189,0.1956,0.000115,0.012,0.007,-0.1915,TRANSLATE2
54.0383,48.1485,7.1186,0.176,72.7261,13.6939,0.0099,152.0644,5236.2554,0.1884,8.7e-05,0.0136,-0.0173,-0.184,TRANSLATE2
143.6494,17.3969,85.7636,0.1483,168.2058,95.4797,0.0277,133.1053,2467.5251,0.1772,0.000232,0.0132,-0.0404,-0.1678,TRANSLATE2
217.3164,24.5113,152.839,0.1159,266.8089,98.6031,0.0324,145.3134,4837.832,0.1622,0.000718,0.0108,-0.0639,-0.1367,TRANSLATE2
209.8,71.6934,169.7587,0.1114,279.2383,12.4294,0.0045,174.6798,7529.2983,0.1475,0.000918,0.0088,-0.0826,-0.1001,TRANSLATE2
125.5525,89.5797,141.557,0.1105,209.3474,69.8908,0.0009,199.2653,5607.2627,0.1325,0.000669,0.0084,-0.095,-0.0615,TRANSLATE2
28.8295,71.1763,91.1112,0.1113,119.1573,90.1901,0.0008,208.5515,3602.0552,0.1195,0.000211,0.0111,-0.1035,-0.0219,TRANSLATE2
-5.1895,37.1098,54.4952,0.1059,66.1347,53.0226,0.0054,188.1373,6916.2705,0.111,1e-05,0.0184,-0.1038,0.0108,TRANSLATE2
-45.5829,-27.0247,35.5118,0.1107,63.7904,2.3442,0.0047,147.5336,7122.1953,0.11,4e-06,0.029,-0.0985,0.0281,TRANSLATE2
-52.5444,-106.2104,38.1094,0.1381,124.4744,60.684,0.0275,116.5809,2801.2446,0.1153,0.000134,0.0384,-0.0947,0.0459,TRANSLATE2
-85.4074,-172.6839,75.9719,0.1779,207.0891,82.6146,0.0397,116.1292,2718.2625,0.1288,0.000731,0.0396,-0.0918,0.073,TRANSLATE2
-94.0103,-206.3753,111.315,0.2352,252.6257,45.5366,0.0574,142.8229,5730.1333,0.1536,0.002322,0.032,-0.0833,0.1119,TRANSLATE2
-103.4489,-179.4502,112.4458,0.2753,235.6864,16.9392,0.04,176.7332,5128.7354,0.1874,0.003683,0.0165,-0.0661,0.158,TRANSLATE2
-130.1497,-132.3914,85.3066,0.2735,204.3127,31.3738,0.0018,204.8376,1939.7861,0.22,0.002925,-0.004,-0.0409,0.2008,TRANSLATE2
-139.4073,-99.3975,43.9984,0.2465,176.777,27.5356,0.027,215.2982,696.1945,0.2417,0.001255,-0.0241,-0.0114,0.2301,TRANSLATE2
-130.9946,-96.318,29.7425,0.2076,165.2917,11.4853,0.0389,206.9387,1112.965,0.2476,0.000638,-0.0383,0.0131,0.2402,TRANSLATE2
-111.3269,-84.1075,43.4659,0.1975,146.1405,19.1512,0.0101,185.6416,981.2264,0.2401,0.001053,-0.0454,0.0266,0.2332,TRANSLATE2
-83.6709,-57.5517,60.9071,0.1702,118.4174,27.7231,0.0273,162.1879,834.0692,0.2191,0.001341,-0.0455,0.0287,0.2118,TRANSLATE2
-60.1336,-39.0163,60.8444,0.1376,94.0232,24.3942,0.0326,140.13,921.9026,0.1919,0.001336,-0.0402,0.0253,0.1854,TRANSLATE2
-47.7881,-22.1318,39.8912,0.1113,66.0668,27.9564,0.0263,117.9879,1260.101,0.1649,0.001306,-0.0321,0.0226,0.1589,TRANSLATE2
-34.7461,-12.5555,14.2754,0.0785,39.6071,26.4598,0.0328,92.851,1409.418,0.139,0.001764,-0.0217,0.0246,0.1326,TRANSLATE2
-28.725,-12.6412,-9.6328,0.0533,32.8286,6.7785,0.0253,70.1886,1048.4187,0.1102,0.00172,-0.0098,0.0287,0.1025,TRANSLATE2
-30.4425,-14.0192,-26.4781,0.0372,42.7127,9.8841,0.0161,55.0477,504.9529,0.0836,0.001358,0.0023,0.0294,0.074,TRANSLATE2
-40.779,-15.231,-33.8075,0.0341,55.1168,12.4041,0.0031,47.2664,140.5871,0.0629,0.000835,0.0137,0.0241,0.0497,TRANSLATE2
-46.7513,-17.3067,-34.7022,0.038,60.7409,5.6241,0.0039,46.2012,105.0734,0.0482,0.000274,0.023,0.0145,0.0288,TRANSLATE2
-51.1073,-23.2047,-34.6524,0.0425,65.9637,5.2228,0.0045,51.4725,146.7011,0.041,4.5e-05,0.0301,0.0044,0.0129,TRANSLATE2
-56.9921,-32.6388,-32.1563,0.0426,73.1261,7.1624,0.0001,59.532,106.0018,0.0389,1.1e-05,0.0336,-0.006,0.0023,TRANSLATE2
-68.7499,-40.0048,-20.7626,0.0383,82.2072,9.0811,0.0043,67.4309,89.864,0.0391,1e-05,0.0324,-0.015,-0.0016,TRANSLATE2
-86.7531,-32.0038,-8.3819,0.0429,92.8472,10.64,0.0046,74.977,131.7903,0.0408,5e-06,0.0266,-0.0214,0.0016,TRANSLATE2
-99.3775,-13.5031,6.2976,0.0514,100.4882,7.641,0.0085,82.9264,158.2271,0.0435,1.8e-05,0.0175,-0.0257,0.0105,TRANSLATE2
-109.8738,5.8194,21.7693,0.0544,112.1607,11.6726,0.003,92.1659,186.2419,0.0459,3.6e-05,0.0077,-0.0278,0.0224,TRANSLATE2
-116.1334,22.2368,41.0123,0.0561,125.1538,12.993,0.0017,102.5714,223.1041,0.0486,4.7e-05,-0.0007,-0.026,0.0353,TRANSLATE2
-104.9005,42.4144,59.038,0.0552,127.6267,2.473,0.0008,111.6553,183.2003,0.052,2.3e-05,-0.0046,-0.0199,0.0455,TRANSLATE2
-90.2985,52.8941,69.8117,0.0507,125.7985,1.8282,0.0045,118.2456,109.0255,0.0536,5e-06,-0.0036,-0.0108,0.0497,TRANSLATE2
-75.6607,53.2465,70.6649,0.0586,116.4185,9.3801,0.0079,121.4317,36.4769,0.055,7e-06,0.0007,0.0001,0.0512,TRANSLATE2
-64.5567,52.9378,56.2945,0.072,100.6928,15.7257,0.0134,119.1381,100.0462,0.0585,5.2e-05,0.0058,0.0118,0.0535,TRANSLATE2
-58.1172,60.0315,31.8106,0.0833,89.4053,11.2875,0.0113,111.9884,218.4981,0.064,0.000144,0.0107,0.023,0.0569,TRANSLATE2
-59.3282,68.0658,2.3766,0.0828,90.3241,0.9188,0.0005,104.5278,207.7954,0.0695,0.000169,0.0148,0.0302,0.0605,TRANSLATE2
-59.65,70.6745,-23.1144,0.0806,95.3273,5.0032,0.0022,98.4336,97.097,0.0755,8.8e-05,0.0184,0.0317,0.0655,TRANSLATE2
-59.2169,70.1584,-39.5446,0.0829,99.9631,4.6358,0.0023,95.1425,22.0422,0.0803,1.8e-05,0.0221,0.0283,0.0706,TRANSLATE2
-59.6548,71.2517,-49.1232,0.0884,105.1123,5.1492,0.0055,96.0264,34.9789,0.0836,7e-06,0.027,0.0213,0.0743,TRANSLATE2
-57.9738,67.1826,-55.4298,0.0855,104.6276,0.4847,0.0029,99.0708,31.7385,0.084,7e-06,0.0328,0.0132,0.0747,TRANSLATE2
-60.5603,52.4086,-63.6532,0.0783,102.3032,2.3244,0.0071,101.4667,12.7869,0.0831,1.3e-05,0.0373,0.0084,0.0731,TRANSLATE2
-63.7701,28.7019,-86.3695,0.0738,111.131,8.8279,0.0045,104.6274,13.9381,0.0818,2.7e-05,0.0389,0.0079,0.0709,TRANSLATE2
-83.213,17.3459,-117.0112,0.0735,144.6268,33.4957,0.0003,113.5602,249.7823,0.0799,3.7e-05,0.038,0.0086,0.0691,TRANSLATE2
-89.5016,18.4111,-134.7246,0.078,162.7889,18.1621,0.0045,125.0955,587.1384,0.0778,1.9e-05,0.0335,0.0062,0.0685,TRANSLATE2
-95.9232,32.2414,-137.0109,0.0838,170.3313,7.5424,0.0058,138.2362,739.9279,0.0775,1.4e-05,0.0265,-0.0013,0.0689,TRANSLATE2
-104.0542,54.8368,-125.2025,0.0925,171.7848,1.4535,0.0087,152.1326,513.6844,0.0803,5.1e-05,0.0181,-0.0156,0.0696,TRANSLATE2
-111.9277,78.5851,-104.4464,0.0955,172.0827,0.298,0.0031,164.3229,108.4574,0.0846,7e-05,0.0089,-0.0355,0.0669,TRANSLATE2
-122.0547,106.3618,-81.1196,0.104,181.0816,8.9989,0.0085,171.6139,33.8827,0.0907,8.2e-05,-0.002,-0.0572,0.0596,TRANSLATE2
-131.8812,146.5363,-53.8769,0.108,204.3729,23.2912,0.004,179.9307,163.7681,0.0967,7.3e-05,-0.0115,-0.0757,0.0457,TRANSLATE2
-138.8019,185.9478,-21.6453,0.114,233.0474,28.6745,0.006,192.4739,552.2828,0.1028,6.3e-05,-0.0196,-0.0897,0.0252,TRANSLATE2
-155.4821,223.1364,14.6119,0.1226,272.3565,39.3091,0.0087,212.5882,1338.334,0.1088,8.4e-05,-0.0245,-0.0973,-0.0019,TRANSLATE2
-181.2294,251.7091,36.6301,0.1392,312.3193,39.9629,0.0165,240.6355,2212.802,0.1175,0.000156,-0.026,-0.0958,-0.035,TRANSLATE2
-229.0523,266.2642,28.901,0.171,352.4157,40.0964,0.0319,274.9024,2828.2153,0.1309,0.000512,-0.0245,-0.0817,-0.0747,TRANSLATE2
-267.9669,264.502,44.2114,0.1954,379.1071,26.6914,0.0244,309.8492,2783.7781,0.1484,0.000932,-0.0182,-0.0593,-0.115,TRANSLATE2
-240.2079,269.8266,83.1535,0.2228,370.703,8.4041,0.0274,337.3803,1586.7478,0.1702,0.001326,-0.008,-0.0306,-0.1531,TRANSLATE2
-195.7694,227.2363,118.1791,0.2641,322.3791,48.3239,0.0414,347.3848,686.0449,0.1985,0.001837,0.0034,0.0035,-0.1901,TRANSLATE2
-158.1499,165.6796,131.2339,0.2768,263.9763,58.4028,0.0126,337.7162,1738.043,0.226,0.0016,0.0152,0.044,-0.2152,TRANSLATE2
-121.6574,120.8624,114.9496,0.2798,206.4502,57.5261,0.003,308.5231,4288.7456,0.2478,0.0011,0.0264,0.0839,-0.2247,TRANSLATE2
-102.4728,81.2337,69.5159,0.2709,148.0948,58.3554,0.0089,262.3206,6305.1084,0.2629,0.00043,0.0313,0.1215,-0.2227,TRANSLATE2
-102.4408,63.2713,16.1815,0.2407,121.4875,26.6073,0.0302,212.4775,5438.2236,0.2664,0.000195,0.0301,0.1523,-0.208,TRANSLATE2
-101.0432,57.1733,-28.7173,0.1907,119.596,1.8915,0.05,171.9209,3103.1128,0.2517,0.001126,0.0246,0.1684,-0.1806,TRANSLATE2
-93.8408,57.7824,-52.9363,0.1382,122.2586,2.6626,0.0525,143.5774,1098.1904,0.224,0.002812,0.0178,0.1622,-0.1518,TRANSLATE2
-71.7539,54.7666,-43.0397,0.1095,100.0021,22.2565,0.0287,122.2878,234.1079,0.19,0.003654,0.0126,0.1383,-0.1275,TRANSLATE2
-47.0688,35.6101,-23.3568,0.0953,63.4751,36.527,0.0142,105.3639,506.2752,0.1549,0.002904,0.0103,0.1052,-0.1083,TRANSLATE2
-31.0238,11.3693,-8.4698,0.0748,34.1097,29.3654,0.0205,87.8883,1164.3163,0.1217,0.001614,0.0103,0.0722,-0.093,TRANSLATE2
-32.8065,-9.2983,-9.6696,0.047,35.4433,1.3335,0.0278,71.0578,1230.0693,0.093,0.000953,0.0107,0.047,-0.0776,TRANSLATE2
-42.3796,-17.598,-21.3325,0.0166,50.6043,15.161,0.0304,56.7269,584.0592,0.0687,0.001119,0.01,0.0306,-0.0591,TRANSLATE2
-46.0568,-10.8628,-20.7535,0.0199,51.6714,1.0671,0.0033,47.0608,121.1882,0.0507,0.00094,0.0071,0.0184,-0.0366,TRANSLATE2
-43.5986,-6.0715,-9.0528,0.0371,44.9405,6.7309,0.0172,43.3539,54.46,0.0391,0.000444,0.0026,0.0086,-0.0125,TRANSLATE2
-39.5788,-3.5978,4.2077,0.0414,39.9642,4.9764,0.0044,44.5247,38.2962,0.0324,0.000145,-0.0022,-0.0001,0.0084,TRANSLATE2
-35.185,-9.0126,7.3162,0.0426,37.0504,2.9137,0.0011,44.8462,32.8713,0.0315,0.000122,-0.0058,-0.0075,0.0241,TRANSLATE2
-37.4261,-18.3351,1.9436,0.0503,41.7213,4.6708,0.0077,43.0696,25.0368,0.0382,0.000102,-0.0086,-0.0124,0.0348,TRANSLATE2
-49.2502,-20.1806,-6.1201,0.0627,53.5752,11.8539,0.0124,43.4503,32.1669,0.0468,8.1e-05,-0.0108,-0.013,0.0431,TRANSLATE2
-55.569,-14.6976,-10.0555,0.0704,58.3527,4.7776,0.0078,46.1328,68.9436,0.0535,0.000129,-0.013,-0.0114,0.0503,TRANSLATE2
-54.8864,-8.5862,-9.6069,0.073,56.3785,1.9742,0.0025,49.4156,71.5511,0.0598,0.000136,-0.0151,-0.0092,0.057,TRANSLATE2
-49.4873,-0.069,-10.3011,0.0714,50.5481,5.8304,0.0015,52.1151,33.9407,0.0655,7.1e-05,-0.0172,-0.0067,0.0627,TRANSLATE2
-43.7836,3.0573,-13.9284,0.0614,46.0472,4.5008,0.01,52.9803,18.9495,0.0678,2.3e-05,-0.0184,-0.003,0.0647,TRANSLATE2
-35.9331,-2.951,-19.1615,0.0549,40.8296,5.2176,0.0065,50.4312,41.9088,0.0662,4.8e-05,-0.0187,0.0013,0.0628,TRANSLATE2
-26.0277,-9.9608,-22.5604,0.0526,35.8557,4.9739,0.0023,45.9318,51.6032,0.0627,6.9e-05,-0.0184,0.0061,0.059,TRANSLATE2
-21.9034,-17.2968,-26.6327,0.0519,38.5777,2.722,0.0007,42.3717,27.9185,0.0584,5.3e-05,-0.0178,0.0088,0.0547,TRANSLATE2
-18.0634,-18.9687,-21.5999,0.0563,33.9507,4.627,0.0044,39.0522,17.7114,0.0554,1.2e-05,-0.0175,0.0081,0.0516,TRANSLATE2
-13.0132,-17.8562,-12.5112,0.0596,25.3913,8.5595,0.0033,34.921,28.1829,0.0551,8e-06,-0.0177,0.0046,0.0512,TRANSLATE2
-9.2856,-16.3537,-4.0933,0.0609,19.2463,6.145,0.0013,30.6043,51.7063,0.0563,1.3e-05,-0.0184,0.0011,0.0525,TRANSLATE2
-9.7253,-12.7861,-4.1528,0.0605,16.5925,2.6538,0.0004,26.7517,70.6143,0.0578,1.2e-05,-0.0191,-0.002,0.0543,TRANSLATE2
-10.3928,-8.5101,-5.5504,0.0562,14.534,2.0585,0.0043,21.943,49.3738,0.0587,4e-06,-0.0196,-0.0042,0.0551,TRANSLATE2
-11.7736,-6.7987,-7.0622,0.049,15.3204,0.7863,0.0072,18.2169,15.4247,0.0572,2e-05,-0.0195,-0.0059,0.0534,TRANSLATE2
-6.4126,-4.5921,-0.5029,0.0456,7.9033,7.4171,0.0034,14.7193,14.1713,0.0544,3.8e-05,-0.0184,-0.0086,0.0498,TRANSLATE2
0.7293,-0.9018,20.8165,0.0378,20.8488,12.9455,0.0078,15.0398,17.4839,0.0498,6.3e-05,-0.0168,-0.0118,0.0441,TRANSLATE2
-0.4884,5.5036,35.1938,0.0235,35.6249,14.7761,0.0143,18.8463,87.2615,0.0424,0.000124,-0.0152,-0.0105,0.0367,TRANSLATE2
-21.872,8.8341,25.1488,0.0408,34.4802,1.1446,0.0173,22.8355,116.5127,0.0394,7.7e-05,-0.0132,-0.0019,0.0267,TRANSLATE2
-50.3257,6.0423,0.5347,0.059,50.69,16.2097,0.0182,29.9094,210.3513,0.0414,0.000132,-0.0122,0.0118,0.0161,TRANSLATE2
-62.8043,2.8401,-23.5629,0.0609,67.1391,16.4491,0.0019,41.7566,250.3518,0.0444,0.000195,-0.0113,0.0278,0.0058,TRANSLATE2
-57.0278,-0.0061,-32.7597,0.0543,65.7676,1.3716,0.0066,50.7404,197.5216,0.0477,0.000195,-0.0101,0.0419,-0.0042,TRANSLATE2
-41.3785,-3.8111,-33.1609,0.06,53.1634,12.6041,0.0057,54.2481,140.6962,0.055,5.5e-05,-0.0076,0.0507,-0.0152,TRANSLATE2
-19.2216,-8.2176,-36.0131,0.0754,41.6406,11.5228,0.0154,55.6801,92.2816,0.0619,5.1e-05,-0.0042,0.054,-0.0257,TRANSLATE2
0.5759,-13.7179,-44.6355,0.0884,46.6994,5.0588,0.013,54.882,102.7949,0.0678,0.000155,-0.0,0.0544,-0.037,TRANSLATE2
22.7732,-20.9899,-56.1802,0.0967,64.1515,17.4521,0.0083,54.2845,89.5753,0.075,0.000261,0.0032,0.0544,-0.0496,TRANSLATE2
41.3529,-27.3388,-61.7723,0.0947,79.2041,15.0526,0.002,56.9718,180.179,0.083,0.000188,0.0053,0.0539,-0.0618,TRANSLATE2
58.1511,-28.496,-51.1147,0.0855,82.5003,3.2961,0.0092,62.8392,273.1925,0.0881,5.7e-05,0.0049,0.052,-0.07,TRANSLATE2
82.8178,-11.0468,-32.8668,0.0803,89.7833,7.283,0.0052,72.4677,235.8049,0.0891,3.6e-05,0.0029,0.0499,-0.0732,TRANSLATE2
111.7073,23.9969,-20.2059,0.083,116.0287,26.2454,0.0027,86.3336,290.2537,0.088,4.2e-05,0.0001,0.0485,-0.073,TRANSLATE2
147.2565,61.1819,-4.3335,0.0885,159.5195,43.4908,0.0055,105.4072,899.2793,0.0864,2.5e-05,-0.0025,0.0464,-0.0724,TRANSLATE2
186.024,88.6143,20.3113,0.1069,207.0506,47.5311,0.0184,130.9765,2174.4475,0.0888,8.9e-05,-0.0037,0.0447,-0.076,TRANSLATE2
233.9973,96.7289,48.7741,0.1249,257.8568,50.8062,0.018,166.0478,3694.1848,0.0967,0.000284,-0.0009,0.0414,-0.0852,TRANSLATE2
265.7166,83.3613,62.9911,0.1462,285.5211,27.6643,0.0213,205.1953,3853.1726,0.1099,0.000546,0.006,0.0357,-0.1004,TRANSLATE2
253.1545,35.939,49.2429,0.1519,260.3914,25.1297,0.0057,234.0679,2038.7324,0.1236,0.000565,0.0161,0.0306,-0.1161,TRANSLATE2
222.158,-11.5113,9.8474,0.1421,222.6739,37.7175,0.0097,246.6988,793.6671,0.1344,0.00027,0.0269,0.0257,-0.1276,TRANSLATE2
197.9514,-56.4403,-33.8283,0.117,208.6016,14.0723,0.0251,247.0089,769.4548,0.1364,0.000176,0.0364,0.0195,-0.1292,TRANSLATE2
188.7861,-89.0647,-52.3689,0.0832,215.2097,6.6082,0.0338,238.4795,875.4069,0.1281,0.000645,0.0418,0.0093,-0.1181,TRANSLATE2
211.3227,-106.5393,-39.0982,0.0803,239.8678,24.6581,0.0029,229.3489,349.8419,0.1149,0.000862,0.0435,-0.0075,-0.0942,TRANSLATE2
212.0581,-118.9846,-16.5755,0.0936,243.7226,3.8548,0.0132,226.0151,187.3211,0.1032,0.000544,0.0434,-0.0289,-0.0618,TRANSLATE2
189.7715,-149.1783,-17.2791,0.095,242.004,1.7186,0.0015,229.8811,221.2711,0.0938,0.000166,0.0424,-0.0451,-0.023,TRANSLATE2
147.7578,-215.877,-55.2108,0.1185,267.364,25.3599,0.0235,241.6336,273.5782,0.0941,0.000181,0.0387,-0.0587,0.0182,TRANSLATE2
91.0282,-269.2234,-76.4936,0.1826,294.3105,26.9465,0.0641,257.4538,438.6268,0.114,0.001329,0.033,-0.071,0.0633,TRANSLATE2
81.5413,-252.7444,-69.7668,0.2374,274.5835,19.727,0.0547,264.3969,387.2518,0.1454,0.003159,0.0239,-0.082,0.1085,TRANSLATE2
63.0455,-234.9955,-47.5666,0.2556,247.9117,26.6718,0.0183,265.2348,355.4171,0.1779,0.003999,0.0116,-0.0931,0.1478,TRANSLATE2
35.6052,-211.4496,-32.4064,0.2573,216.8613,31.0504,0.0016,260.2062,690.1959,0.2103,0.002837,-0.0015,-0.1092,0.1785,TRANSLATE2
